Cluster,Quote
2,6algorithm has better response also de has well accurate0 4and can be use in real time situation moreover it s capable0 2 u to use in real power system simulation p e 0gat table 7 summarized resultslov 0 2case case case case 0 4case5 mea1 2 3 4 0 6n 0 8 a 1 0 8 0 6 0 2 1 1mean erro 1error
2,rf 50 49 8 49 4 49 510 10 20 30 40 50 60 70 80 90 b time indexfigure 2 de algorithm convergence a and adaptation rate in first θ 4 4 2 4 6 5 2 case study b genetic algorithm0 03 0 03 0 02 0
2,00the green color represents the difference between the originale 0 0014 7 3 2waveform and sampled one the simulation results for de0 019and
2,ga are shown in table 4 it 110 460 380 220 150 1 9440 51 0 52 0 4 0 63 0 51ttable 4 results of the algorithms in the first study s s s s s valuedifferential evolution algorithmparameterde ga 0 00 0 00 0 00 0 00
2,003ea 1 00014 1 3 3 4 03 10 002f 50 0292 49 944
2,48 45 42 48 0 2880 4 0 42 0 4 0 38 0 42θ 3 99495 4 009t s s s s s error 0
2,8real time applications f 49 7944 49 725θ 4 20088 4 214 acknowledgementthis study is extracted from the research project supported byerror 0 003296 0
2,ωt φ is the total phase v ω proportional integral type tuning parameters a fast dynamic
2,iφ v and v represent the amplitude angular frequency response comes at the cost of reduced harmonics
2,vτ 1 2cos ωτ
2,2τv v v v 2cos ωτ v v 0 6 saint petersburg russia α α α α α αh ahmed is funded through the sêr cymru programme by welsh europeanthe above calculations are equally applicable to the signal vfunding office wefo under the european regional development fund βand one can write that erdf 2τ 2τ 3τ τ
2,2τv v v v 2cos ωτ v v 0 7 β β β β β βby combining 6 and 7
2,the following first order linearregression model can be obtained a grid voltage test i b estimated frequency test iy ϕω 8 τ τ 2τ 2τ 3τ
2,3τwhere y v v v v v v v v α β α β α β α βτ τ 2τ 2τϕ
2,it has been found that ε 10 can be a good choice 2 p rodríguez j pou j bergas
2,no 10 pp 7449 frequency monitoring tool for smart grid in addition it can7457 2020 also be used as the frequency estimator for stationary referenceframe based grid synchronization methods 3 7
2,xxx xx 2020 revised xxx xx
2,2020 acceptedization technique this may be a bottleneck to provide lowxxx xx
2,2020 date of publication xxx xx 2020 date of current versionvoltage ride through lvrt capability for grid connectedxxx xx
2,0filter considers the unknown frequency as an additional statea 0 1 0 nvariable and converts the parameter estimation problem into0 0
2,xˆ a xˆ a k
2,y c xˆ n n 1 n n 1 n 2 n n 1 n 1 n 1 n 1 n 2 11 z ˆ ˆ ω
2,where a a i k c
2,c n n n n n n ncan be written as t td 0
2,i i s 4 and 5 can easily be applied as this is straightforward b 2 this extension had not been included 10iii r desults and iscussions 310this section considers numerical simulation and experimen 0 0
2,2 0 4 0 6 0 8 1 1 2tal results to demonstrate the suitability of the proposed kf c pll given in fig 1 the covariance matrix for process and1measurement noise for the proposed kalman filter are selectedas q diag 0
2,05 0 05 and r 1
2,it can be seen0
2,04 0 03 and 0 02 nx 0 0 5 0
2,ω t θ 11 s0
2,pll555050f u p f zh 4545phase estimation errors401 1 05 1 1 1 15kf pll epll sogi pll20 estimated frequencies zoomed view 60sogi
2,pll epll kf pll1055050f 10 4540 200 99 1 1 01 1 02 1 03 1 04 1 05 1 060 98 1 1 02 1 04 1 06 1 08 1 1time
2,07epll kf pll sogi pll epll kf pll sogi pll010 0 06 0
2,05emnemn 0
2,120 140 160 180 2000 10 20 30 40 50samples cyclesnr db figure 11 nme versus samples cycle for snr 37db 4figure 10 nme versus signal snr for n 10 decaying harmonic signal in the grid voltage the grid voltagesignal in this case is given by cid 88 ty v sin ωt θ e sin iωt 14
2,i have an effect on the discretization of continuous systems in cid 88 nme 15 creasing the sampling frequency can improve the discretizationn f
2,8sogi pll epll proposed techniquefigure 13 frequency estimation performance for scenario s1 2hz frequency jumpsogi pll epll proposed techniquefigure 14 frequency estimation performance for scenario s3 0
2,no 1 pp 20 28 2011 18
2,no 5 pp 1824 1834 references 2017 23 y terriche m u mutarraf m mehrzadi a lashab j m guerrero 1 m a soliman h m
2,hasanien h z azazi e e el kholy and s a j c vasquez and d kerdoun adaptive cdsc based open loopmahmoud
2,no 2 pp 504 27 m
2,karimi ghartemani s a khajehoddin p k jain a bakhshai 513 2018 and m mojiri addressing dc component in pll and notch filter 5 a rahoui a bechouche h seddiki and
2,33 no 1 pp 859 28 a bechouche h
2,2φ arctan 21 36 h ahmed m benbouzid m ahsan a albarbar and m shahjalal xˆ1
2,37 k de brabandere t loix k engelen b bolsens j van den keybus j driesen and r belmans design and operation of a phase lockedloop with kalman estimator based filter for single phase applications in iecon 2006 ieee 2006
2,pp 525 530 38 r grover and p y hwang introduction to random signals and appliedhafiz ahmed s 10 m 17 sm 20 received thekalman filtering willey new york 1992
2,ph d degree in automatic control from the uni
2,xˆ1 2 also a fellow of the iet he is the editor in chief of the internationaljournal on energy conversion and the applied scienceswhere β 0
2,𝜔𝑡 𝜑 𝑌 𝑐𝑜𝑠
2,𝛼 𝑑 𝛽 𝑑 𝛽1𝜙𝑦
2,𝑌 𝑐𝑜𝑠 𝜑 𝑑 4 𝑌 𝑌 𝑠𝑖𝑛
2,4 b show that theproposed method has the lowest peak overshoot and the steady state ripple compared to qt1 and maf plls interms of total harmonic distortion thd
2,it can be concluded that the technique developed in this work cansignificantly lower the thd value which makes it a suitable tool for control of grid connected converters acomparative time domain performance summary is given in table
2,i table 1 comparative steady state performance summary performance indicators maf qt1 proposedtest
2,i 2hz frequency step changefrequency ripple peak to peak hz 1 03 0 48 0
2,15voltage ripple peak to peak p u 0 06 0 03 0
2,02test ii unbalanced and distorted gridfrequency ripple peak to peak hz
2,1 17 0 58 0 17voltage ripple peak to peak p u 0 065 0 032 0 023thd
2,f achour y and benbouzid m 2021 online current limiting based control to improvefault ride through capability of grid feeding inverters electric power systems research 201
2,2021 107524 hafiz ahmed rosane ushirobira denis efimov energy reports 00 2022 000 000 8 5 benyamina f benrabah a khoucha f zia m
2,cneuq 50er fde49 5tamitwe will haves49ena em48 5 480 0 05 0 1 0 15 0 2 0 25 0
2,3time s accordingly the system frequency is adaptively estimated asfig 1 the learning curves of different algorithms when the system isbalanced
2,and we call the resultant algorithm augmented inverse power iv conclusioniterations aipi and summarize it in table
2,45 pp 426 430 ackf and acekf algorithms moreover the increase in apr 1996 4 a cataliotti v cosentino
2,d yazdani and a bakhshai robust adaptive frequency instrum
2,ac ir m_hashemi
2,ωt φ is the total phase v ω proportional integral type tuning parameters a fast dynamic
2,iφ v and v represent the amplitude angular frequency response comes at the cost of reduced harmonics
2,vτ 1 2cos ωτ
2,2τv v v v 2cos ωτ v v 0 6 saint petersburg russia α α α α α αh ahmed is funded through the sêr cymru programme by welsh europeanthe above calculations are equally applicable to the signal vfunding office wefo under the european regional development fund βand one can write that erdf 2τ 2τ 3τ τ
2,2τv v v v 2cos ωτ v v 0 7 β β β β β βby combining 6 and 7
2,the following first order linearregression model can be obtained a grid voltage test i b estimated frequency test iy ϕω 8 τ τ 2τ 2τ 3τ
2,3τwhere y v v v v v v v v α β α β α β α βτ τ 2τ 2τϕ
2,it has been found that ε 10 can be a good choice 2 p rodríguez j pou j bergas
2,no 10 pp 7449 frequency monitoring tool for smart grid in addition it can7457 2020 also be used as the frequency estimator for stationary referenceframe based grid synchronization methods 3 7
2,636 8503 japana r t
2,elsevier b v all rights reserved h bevrani et al e le c t
2,i c p o w e r
2,y s t e m s
2,bevrani et al e le c t r
2,i c p o w e r
2,y s t e m s
2,in3 h bevrani et al e le c t r
2,i c p o w e r
2,y s t e m s
2,i c p o w e r
2,y s t e m s
2,r e s e a r c h 194 2021
2,i c p o w e r
2,y s t e m s
2,6 h bevrani et al e le c t
2,i c p o w e r
2,y s t e m s
2,r e s e a r c h 194 2021 107114frequency control loops and new control possibilities for a typical con relays equipment may be used to secure the system trol area i in a multiarea power grid is presented in fig 6 in this figure the dynamic impacts of the emergency control and protectionβ δ
2,and f are the area s constant inertia damping coefficient scheme must be also properly reflected in the frequency response model
2,7 h bevrani et al e le c t r
2,i c p o w e r
2,y s t e m s
2,i c p o w e r
2,y s t e m s
2,r e s e a r c h
2,f aliabadi s
2,i vajk m vajta l keviczky r haber j hetthessy k kovacs adaptive load 22 c
2,i c p o w e r
2,y s t e m s
2,r e s e a r c h 194 2021 107114 59 w wang
2,hwang e muljadi g
2,i ngamroo y mitani k tsuji application of smes coordinated with solid state 101 m
2,n chang y hou analysis of low frequency stability 111 h bevrani m watanabe
2,g geng single port and multi port frequency dependent 84 h
2,89 y wu w yang y hu
2,i c p o w e r
2,y s t e m s
2,r e s e a r c h 194 2021 107114
2,j paserba v ajjarapu g andersson a bose c
2,canizares 130 h h
2,m e h golshan determining optimal virtual inertia and
2,frequencyˇ 138
2,no 3 july2006fig 8 mean standard deviation and maximum of the estimation error 6obtained using correlated data samples as a function of t t n inthree cases a x is a single sinusoid mismatched dimension
2,no 1 pp 58 63 jan feb 1997 11
2,m 82 was born inreferencesel marg cairo egypt on october 7 1952 hereceived the b sc and m sc degrees in electric 1 m
2,no 1 pp 157 163 jan 1997 canada in 1984 3
2,shanghai 201620 china dengineering research center of digitalized textile and fashion technology ministry of education shanghai 201620
2,th sg is given as follows 21 applicable in this regard the particle filtering pf al gorithm appears to be an effective yet reliable approachδ δ ω ω t 1a
2,i k 1 i k mi
2,x x isystems provides a possible solution to such an issue qi k 1 qi k qi
2,e e e x x i tdi k 1 di k di k
2,e v di k qi k qi k qi k di k di kx xsurement outliers see e g 10 12 17 18 32 it should bedi qipointed out that the establishment of these strategiesv v sin δ θ v v cos δ θ
2,x and x are the dq components of thed qendeavor to investigate the decentralized dse problem synchronous reactance x
2,and x are the dq compo for power systems subject to non gaussian noises and d qnents of the transient synchronous reactance
2,i and imeasurement outliers the challenges we are confront d
2,qed with are outlined as 1 how to develop a fast dse are the dq components of the currents v and v ared qscheme for the large scale power systems
2,3b fi k 1 fi
2,k fi k fdi kt tis proposed to detect and localize the prior knowledge free fi fi1 k kmeasurement outliers and 4 an indicator is derived toai fiv v v eevaluate the performance of the proposed dse algorithm ri k 1 ri k ri k fdi kt tai fi cid 2 2
2,k v k v v t 3c remark 1 as discussed in the introduction the noisesai ri k ai refi
2,th sg can be obtained as over as compared with its centralized counterpart thedecentralized dse are more vulnerable to outliers duex f x u w 4 i
2,i k to its nature of measurement redundancy and this rein forces the importance of tackling measurement outliers
2,twhere x δ ω e e e v v
2,k qi k di k fdi k fi k ri k 2 4 problem statementrn t rnx is the state vector u v θ u is thein this paper we aim to develop a pf based decentral
2,i k s gorithms based on the sampling importance resamplingp v
2,i 5b sir for more details we refer the readers to 4 i k di k di k qi k qi kq
2,5c we first transform the system described by 4 and 6 i k di k qi k qi k di kinto a probabilistic form as follows where the subscripts i i 1 2 m and k representx τ
2,x u x 8 the sg index and the time instant respectively f and f
2,i k 10are the rotor frequency and the base frequency respec z λ z u x 9
2,k i ktively p and q are respectively the active and reactivepower injections of the terminal bus the definitions of where τ represents the state transition pdf
2,and λ i iv v
2,and i are all given in 2 moreover the dis is the likelihood function d q d qcussion about f can be obtained by referring to 11 from a bayesian point of view the aim of the se iskto infer the posterior pdf π x u z of the s a compact measurement model of the i th sg can be i
2,k i k arranged as tate x with u u u u and zi
2,i k i k z z z
2,i 1 i 2 i kz h
2,i kbasedonthebayesrule thesolutiontoπ x u z
2,i k t rnwhere
2,f p q y is the measure can be obtained recursively as follows i
2,i krnment vector h is determined by 5 v
2,i i kπ x u z
2,i kresents the measurement noise which is also allowed toλ z u x π x u z be non gaussian throughout this paper it is assumed
2,k 1 i k 1 10 that w v
2,and x are mutually independent ρ z u
2,i k 12 3 non gaussian noise and measurement outlierswithin this paper the so called gaussian mixture model g π x u z
2,i k 1mm is used to model the non gaussian distribution 1 22
2,i e τ x u x π x u z
2,1zmcp x α n x µ σ 7
2,i 1 i k 1xρ z u z where m is the number of gaussian mixture compo
2,i k 1cnents n x µ σ is the i th gaussian mixture compo
2,i λ z u x π x u z dx nent with mean µ and covariance σ
2,α is the weight
2,i i ii 1p3 where π and ρ are respectively the predictive 4 particles resampling in order to avoid the particlei p idegeneration the sir based pf needs to use the resam pdfs of x and z given u and z i
2,toapproximatetheposteriorpdfπ
2,k i k i k4 mechanism for outlier detection and pro m j j cessingπ x u z q δ
2,k i kj 1as mentioned in section 3 the implementation ofxthe pf algorithm relies on τ
2,x u x andwhere m is the number of particles δ is the dirac
2,i k 1 j λ z u x therefore the approximation errormdelta function x is a set of particles drawn from i i
2,j 1of the posterior pdf π x u z would be veryi
2,k j mπ x u z and q is a set of normalizedlarge if the measurements are contaminated by outliers
2,j 1drawn from the initial pdf π x u z and ment vector is detected first and then the specific abnor
2,i 0mal components of the measurement vector are locatedπ x u z is assumed to be known previously
2,i 0and subsequently handled if the measurement vector ismoreover the initial values of the associated weightsdeclared an outlier j m q are all set as 1 m i 0
2,j 1 4 1 outlier detection criterion2 recursion after initialization the posterior pdfas studied in 17 28 the distance criterion has beenπ x u z can be estimated by propagating the widely used in the outlier detection problems recently
2,i ka novel criterion named the sequential outlier criterion j mparticles x forward in time with appropriate
2,k 1 j 1 tinct because it is suitable for online application and isagated one step ahead to form the prior particle set also capable of dealing with data contaminated by non j j gaussian noises 27 m m x specifically the prior particle set x isi k j 1
2,i k j 1it should be pointed out that when it comes to the actual j drawn from τ x u x i e
2,1 application scenarios the soc approach may face thei k 1following two foreseeable challenges 1 the memory cost j j j x f x u w increases over time since all the historical data as well
2,k j 1 proposed by introducing a sliding window moreover anthe sir based pf can be computed by resorting to theextended outlier detection algorithm based on the socrnlikelihood function 4 15 since z
2,i e thereis proposed to further detect which components of thei kare n measurement outputs the importance weights measurement vector are outliers y j m 4 1 1 outlier detection for whole measurement vector q can be rewritten as follows 8
2,i k j 1n inspired by 27 the expected neighbor distance under j y j mq λ z u x i
2,the sliding window for the measurement of the i th sgm 1y at time instant k n n 0 can be expressed asmwhere z is the m th measurement output of z
2,i ki k k 2after normalization we have end
2,sw β ldhz z
2,i l 1 l k n j xq j i k 2 q 14
2,where β dhz z i kz i
2,1 i l 1m j 2k n 2 n 1 q j 1
2,i k z k n isthelengthoftheslidingwindow β l representsi l kpthecoefficientwhosevalueisincreasedwhenthedistance3 state estimation here based on the prior particle set k 2is closer to the new arriving data with β l 1 kl k n j j m m x and the associated weight set q thei k j 1
2,j 1 pthe upper bound u d and the lower bound l d ofi
2,k i kestimate of x can be represented asi ktheexpected neighbordistanceunderthe sliding windowm j j for the measurement of the i th sg at time instant k canxˆ q x 15
2,i kj 1 be represented asx4 u d end sw λ
2,i k remark 3 for the outlier detection problem some pi 17 cid 26 l d end sw λ σ oneering criteria have been reported in the literature seei k i
2,i ke g 2 5 6 16 17 27 in this paper we follow the main where λ is the coefficient which determines the sen stream euclidean distance based criterion to develop thed isitivity of the outlier detection conditions σ repre outlier detection and localization
2,algorithm comparedd i ksents the standard deviation of dhz z i with l with the method proposed in 27 the improvements ofi l
2,i l 1k n k n 1 k 2 finally the new arriving our method lie in that 1 the expected neighbor distancemeasurement z will be suspected to be an outlier if is calculated by using the historical measurement datai kcontained in a sliding window 2 a time related
2,coeffi dhz z
2,i is out of the range of expected neighbor
2,i l 1low since the historical measurements are contained inis
2,1measurement vector are not discarded close to dhz z i due to the merits of the pmu
2,andλ arecon d
2,iv i even just one of its components are atypical as such sidered in building 17 and 19
2,moreover two aspectswe would like to continue checking every element of zi kmneed to be considered in the selections of λ and λ 1 to see if it goes out of the range of expected neighbor
2,theth sg at time instant k n n 0 can be written asestimation performance endv swi k 4 2 outlier processingtn suppose that one orsome elements of z have been con 1 2 endv sw endv sw endv sw y
2,i ktaminated with outliers instead of discarding the wholeh imeasurementvectorstraightaway wewouldliketomakewherefull use of the remaining normal components of z inm m z
2,z i kk 2m i l 1
2,i lendv sw β l 18 our proposed outlier detection and localization scheme i k k dhz z il k ni l
